5.902164177466007189e-01,5.840151767733335886e-01,5.804611673392092719e-01,5.795461907978380900e-01,5.812658629211198136e-01,5.856276449641029114e-01,5.926358688025505916e-01,6.022560789944394477e-01,6.143649709157046335e-01,6.286967716446293375e-01,6.448012337485451440e-01,6.620302665437760581e-01,6.795665672034537641e-01,6.964965027267543407e-01,7.119129447405072586e-01,7.250190685026458581e-01,7.352008225676489594e-01,7.420486531205923164e-01,7.453329519474608533e-01,7.449595289143288168e-01,7.409385233527010506e-01,7.333882871074810517e-01,7.225715932798970620e-01,7.089388587871658931e-01,6.931448496468104459e-01,6.760161474987607111e-01,6.584700846570261668e-01,6.414083993706044540e-01,6.256185171009048807e-01,6.117090885747045181e-01,6.000905593870338173e-01,5.909956738743775695e-01,5.845252252167714158e-01,5.807020572606975684e-01,5.795189193623776491e-01,5.809702848798021790e-01,5.850627142269234637e-01,5.918021759758869127e-01,6.011602787000985826e-01,6.130252589763981463e-01,6.271480934351786329e-01,6.430985301191836090e-01,6.602480759730076088e-01,6.777940055389579666e-01,6.948280980351344560e-01,7.104375631331387719e-01,7.238102896048792534e-01,7.343117291215579545e-01,7.415120151891969602e-01,7.451652008280293948e-01,7.451652008280293948e-01,7.415120151891969602e-01,7.343117291215579545e-01,7.238102896048792534e-01,7.104375631331387719e-01,6.948280980351344560e-01,6.777940055389579666e-01,6.602480759730076088e-01,6.430985301191837200e-01,6.271480934351786329e-01,6.130252589763981463e-01,6.011602787000985826e-01,5.918021759758869127e-01,5.850627142269235748e-01,5.809702848798021790e-01,5.795189193623776491e-01,5.807020572606975684e-01,5.845252252167714158e-01,5.909956738743775695e-01,6.000905593870338173e-01,6.117090885747045181e-01,6.256185171009048807e-01,6.414083993706042319e-01,6.584700846570261668e-01,6.760161474987607111e-01,6.931448496468103349e-01,7.089388587871658931e-01,7.225715932798970620e-01,7.333882871074810517e-01,7.409385233527009396e-01,7.449595289143288168e-01,7.453329519474608533e-01,7.420486531205923164e-01,7.352008225676489594e-01,7.250190685026458581e-01,7.119129447405070366e-01,6.964965027267543407e-01,6.795665672034538751e-01,6.620302665437759471e-01,6.448012337485451440e-01,6.286967716446294485e-01,6.143649709157046335e-01,6.022560789944395587e-01,5.926358688025504806e-01,5.856276449641029114e-01,5.812658629211198136e-01,5.795461907978380900e-01,5.804611673392092719e-01,5.840151767733336996e-01,5.902164177466007189e-01
-9.127537264873594181e-01,-8.105436552437528253e-01,-6.758242594364642919e-01,-5.140992374825460454e-01,-3.312940256678770234e-01,-1.338069043201002839e-01,7.138285683217955591e-02,2.765876066318991855e-01,4.733206005947960260e-01,6.523148519913831711e-01,8.037340601691056463e-01,9.176516661064962888e-01,9.848414713050558378e-01,9.978570822049013245e-01,9.522796392443958480e-01,8.479026543554373241e-01,6.895383495257775275e-01,4.871233079901169938e-01,2.549141318145446977e-01,9.795965277696504908e-03,-2.309855286004969810e-01,-4.521300413579372179e-01,-6.420322412433795423e-01,-7.935401451011511176e-01,-9.035962094836318403e-01,-9.719559756037011722e-01,-9.993852224124339934e-01,-9.857900379289809001e-01,-9.287042009212382876e-01,-8.225734414142503725e-01,-6.594353880387290312e-01,-4.318504905688250739e-01,-1.389637798724152606e-01,2.043109830009822159e-01,5.575305868653469554e-01,8.508524606682386082e-01,9.960578113557876367e-01,9.175072491504372429e-01,5.948183439089130831e-01,9.328211358628890615e-02,-4.443120216671606615e-01,-8.498500483251515414e-01,-9.999789158714826875e-01,-8.636623884400416173e-01,-5.031383402545107630e-01,-3.568958367646163365e-02,4.163529934503479302e-01,7.623259204719592397e-01,9.570512805398572187e-01,9.960605671332448674e-01,9.019710771892018863e-01,7.102446474242779528e-01,4.585429991526357996e-01,1.805346493086595061e-01,-9.673022980324436082e-02,-3.532059567577699455e-01,-5.751177098943015542e-01,-7.538361905813005803e-01,-8.847470340345449102e-01,-9.662748158976028900e-01,-9.990984488730437763e-01,-9.855419816881094697e-01,-9.291114969149496527e-01,-8.341533377974205132e-01,-7.056182730374906953e-01,-5.489235459435870546e-01,-3.699069512217376121e-01,-1.748631779249654183e-01,2.935715251630425723e-02,2.352200813305445892e-01,4.344047195738885425e-01,6.177932529219254398e-01,7.756360835175161172e-01,8.979712714912539973e-01,9.753509158251343347e-01,9.998680333524948560e-01,9.663852499566735199e-01,8.737560683101683878e-01,7.257357022371820898e-01,5.312518970875336199e-01,3.037929204060415556e-01,5.988079078969933688e-02,-1.831175636639398585e-01,-4.093380023520450939e-01,-6.063253600812369415e-01,-7.660149948221783855e-01,-8.845948768490117242e-01,-9.613838570531548777e-01,-9.970979240511033126e-01,-9.919583349544566220e-01,-9.440728645848344147e-01,-8.485168903309958655e-01,-6.976680855529865388e-01,-4.836006909812418098e-01,-2.034615319273175849e-01,1.318850002961374501e-01,4.878239689845325078e-01,8.002147229948417539e-01,9.827082020392514661e-01,9.537622278763960848e-01
-4.715891369086149254e+00,-4.794643501420523535e+00,-4.841911098539579683e+00,-4.854411139751694471e+00,-4.830521516504896695e+00,-4.770326828719376522e+00,-4.675562734096771145e+00,-4.549463195525260240e+00,-4.396522065212798758e+00,-4.222187868606750882e+00,-4.032517618297600137e+00,-3.833820318771668845e+00,-3.632321464538406541e+00,-3.433874891490595882e+00,-3.243738174490228499e+00,-3.066414919059581301e+00,-2.905555705203985539e+00,-2.763902592652178303e+00,-2.643261225879274257e+00,-2.544488186262536811e+00,-2.467486362834100611e+00,-2.411205437036713306e+00,-2.373647788790713697e+00,-2.351883497104193310e+00,-2.342082691806300243e+00,-2.339578566904745749e+00,-2.338977285951120422e+00,-2.334328962836291765e+00,-2.319365895670319588e+00,-2.287802058183098453e+00,-2.233675257053141294e+00,-2.151704121744613118e+00,-2.037628328181411153e+00,-1.888502103930075560e+00,-1.702916494806847147e+00,-1.481133043771942326e+00,-1.225118922673495314e+00,-9.384805687060300272e-01,-6.262996844035767507e-01,-2.948825092974856066e-01,4.855932248414207564e-02,3.962709534170731906e-01,7.403289833729173042e-01,1.072996998962210791e+00,1.387034657223646050e+00,1.675942760309380830e+00,1.934139514911017654e+00,2.157075088474298852e+00,2.341299028037396646e+00,2.484496578874516803e+00,2.585506679884617132e+00,2.644329331067699407e+00,2.662125593524804490e+00,2.641210221981725503e+00,2.585033669400291778e+00,2.498145768334756767e+00,2.386128312093523718e+00,2.255480498524432775e+00,2.113442670588792538e+00,1.967751241676060747e+00,1.826329611914635498e+00,1.696932638828746676e+00,1.586771956546495499e+00,1.502153804599232423e+00,1.448159885520986734e+00,1.428396636506284345e+00,1.444831229403257922e+00,1.497725207172124318e+00,1.585669615629124118e+00,1.705718682340798154e+00,1.853612083231043428e+00,2.024068447764022949e+00,2.211125582618253205e+00,2.408497461523626981e+00,2.609916382590204087e+00,2.809432459708849805e+00,3.001651856431159615e+00,3.181907766764841661e+00,3.346370320539044485e+00,3.492109596761858725e+00,3.617127975353625402e+00,3.720375137757089057e+00,3.801753973004386999e+00,3.862121062472782640e+00,3.903282050637387979e+00,3.927978997226943214e+00,3.939862482246777375e+00,3.943436111219169149e+00,3.943957459006108390e+00,3.947280361500379087e+00,3.959630313211429886e+00,3.987316318625585332e+00,4.036395390333325395e+00,4.112316053782016922e+00,4.219572161179613090e+00,4.361397675414293573e+00,4.539528254187700007e+00,4.754048497420015451e+00,5.003336296559276697e+00,5.284108630913850746e+00
1.066667662691840768e+00,8.850621609885842567e-01,6.986409676409817138e-01,5.119460440424633552e-01,3.288002878635625792e-01,1.523132646617058605e-01,-1.506776555560307429e-02,-1.714808252304894920e-01,-3.155622764451693207e-01,-4.463618542795312893e-01,-5.632673032053208129e-01,-6.659424657721590979e-01,-7.542796951762184010e-01,-8.283653831201218676e-01,-8.884561671997125432e-01,-9.349628811127574934e-01,-9.684393701577768132e-01,-9.895737352064917225e-01,-9.991802152954206706e-01,-9.981906104531242940e-01,-9.876447431705913660e-01,-9.686798516810803950e-01,-9.425189342536945958e-01,-9.104579013492510864e-01,-8.738509710833796129e-01,-8.340931383656666753e-01,-7.925978737104596439e-01,-7.507676083587501159e-01,-7.099542030419798699e-01,-6.714066551688555595e-01,-6.362039508398458221e-01,-6.051723744901046365e-01,-5.787888640706007060e-01,-5.570751642597810971e-01,-5.394914493089060237e-01,-5.248424010717830379e-01,-5.112127974347056014e-01,-4.959525645429092022e-01,-4.757318316264733116e-01,-4.466836304321495921e-01,-4.046446069893536723e-01,-3.454922206216289871e-01,-2.655611734264604618e-01,-1.621042607532419133e-01,-3.374663859732596194e-02,1.191284623329166292e-01,2.941265736011102749e-01,4.867759844572570049e-01,6.906824367202156756e-01,8.979078296565908834e-01,1.099541952368894959e+00,1.286404606593833932e+00,1.449793166691662583e+00,1.582182586243903177e+00,1.677792919613697809e+00,1.732961764296381713e+00,1.746290705415642464e+00,1.718569157001090586e+00,1.652509244600937954e+00,1.552346458474381130e+00,1.423370214065942552e+00,1.271446444675141896e+00,1.102583399190214974e+00,9.225756355384029384e-01,7.367436583609289213e-01,5.497709263263566015e-01,3.656280682310290020e-01,1.875668771999156603e-01,1.816375779335782648e-02,-1.406071136571012681e-01,-2.872877590479065990e-01,-4.208502769620134920e-01,-5.406191001034732491e-01,-6.462061915038451732e-01,-7.374605850680429064e-01,-8.144314131312825333e-01,-8.773421712503406411e-01,-9.265733343684019463e-01,-9.626503980160374674e-01,-9.862347957535873011e-01,-9.981157627254521048e-01,-9.992019097570045139e-01,-9.905118983601598481e-01,-9.731640497360326547e-01,-9.483649047797965137e-01,-9.173966476383004220e-01,-8.816029319979690193e-01,-8.423720734596646942e-01,-8.011159002270069607e-01,-7.592419268765779883e-01,-7.181160937315608228e-01,-6.790132724317703428e-01,-6.430532550784581192e-01,-6.111211857889087273e-01,-5.837734862549388559e-01,-5.611333153056893286e-01,-5.427833888866583356e-01,-5.276682626369322282e-01,-5.140223648580113380e-01,-4.993432917653880532e-01
-4.996051186372927333e+00,-4.897908878871071181e+00,-4.797875332887094224e+00,-4.696970307962591740e+00,-4.596222466657571282e+00,-4.496658867923165381e+00,-4.399294453522993642e+00,-4.305121336068210347e+00,-4.215097053899570234e+00,-4.130129873979401012e+00,-4.051057911814337942e+00,-3.978617621276410610e+00,-3.913396559905113481e+00,-3.855765930883589210e+00,-3.805791129062857880e+00,-3.763124331238237641e+00,-3.726892622715362702e+00,-3.695607462896623119e+00,-3.667133096114004065e+00,-3.638755996168722806e+00,-3.607385306144228920e+00,-3.569878106968598530e+00,-3.523425344951541582e+00,-3.465872893290673495e+00,-3.395821192020767043e+00,-3.312380779241927975e+00,-3.214573664742590875e+00,-3.100541552253818001e+00,-2.966900478690083443e+00,-2.808694996423721335e+00,-2.620358036919129940e+00,-2.397769834517061049e+00,-2.140909928334606693e+00,-1.855941776069960136e+00,-1.555377428069808721e+00,-1.255684096289379603e+00,-9.731005030510756493e-01,-7.195600646373860876e-01,-5.005480947742384501e-01,-3.155107332082061067e-01,-1.600623090223841638e-01,-2.862069141489009816e-02,8.363433151806443089e-02,1.799155496596929193e-01,2.619563076324518125e-01,3.306904867848322604e-01,3.870373918615752640e-01,4.324685543329016557e-01,4.692142411821618175e-01,5.001344728590316757e-01,5.283843067295563856e-01,5.570292627707768007e-01,5.887309176698818369e-01,6.255603251296911749e-01,6.689406018395843700e-01,7.196864635140114430e-01,7.780984814178613096e-01,8.440754616720194115e-01,9.172204570406948809e-01,9.969280410669472126e-01,1.082449559692721719e+00,1.172938536398776543e+00,1.267480871334061510e+00,1.365114906665637173e+00,1.464845698147687392e+00,1.565656588286171269e+00,1.666519874810326929e+00,1.766407320912142254e+00,1.864300663272088876e+00,1.959202244366837986e+00,2.050146432028138843e+00,2.136213497563171693e+00,2.216548911739633088e+00,2.290392286363663654e+00,2.357120999640853753e+00,2.416313266517366554e+00,2.467833202180790053e+00,2.511935310672695820e+00,2.549377116835858548e+00,2.581516760765014684e+00,2.610360029930126835e+00,2.638514620936031285e+00,2.669017412430159553e+00,2.705031511760747076e+00,2.749464299082526431e+00,2.804620725281210980e+00,2.872046403212594967e+00,2.952696470164051679e+00,3.047469109265653842e+00,3.157980154147815188e+00,3.287272936863936401e+00,3.440023833966901368e+00,3.621809401666590933e+00,3.837252934406395699e+00,4.087417547849111266e+00,4.367491089890871869e+00,4.666141513765894366e+00,4.967402519386046933e+00,5.254623512150663700e+00,5.514739282716018209e+00
-5.000000000000000000e+00,-4.898989898989898784e+00,-4.797979797979797567e+00,-4.696969696969697239e+00,-4.595959595959596022e+00,-4.494949494949494806e+00,-4.393939393939393590e+00,-4.292929292929293261e+00,-4.191919191919192045e+00,-4.090909090909090828e+00,-3.989898989898989612e+00,-3.888888888888888840e+00,-3.787878787878788067e+00,-3.686868686868686851e+00,-3.585858585858585634e+00,-3.484848484848484862e+00,-3.383838383838384090e+00,-3.282828282828282873e+00,-3.181818181818181657e+00,-3.080808080808080884e+00,-2.979797979797979668e+00,-2.878787878787878896e+00,-2.777777777777777679e+00,-2.676767676767676907e+00,-2.575757575757575690e+00,-2.474747474747474918e+00,-2.373737373737373701e+00,-2.272727272727272929e+00,-2.171717171717171713e+00,-2.070707070707070940e+00,-1.969696969696969724e+00,-1.868686868686868952e+00,-1.767676767676767735e+00,-1.666666666666666519e+00,-1.565656565656565746e+00,-1.464646464646464530e+00,-1.363636363636363757e+00,-1.262626262626262541e+00,-1.161616161616161769e+00,-1.060606060606060552e+00,-9.595959595959593358e-01,-8.585858585858590075e-01,-7.575757575757577911e-01,-6.565656565656565746e-01,-5.555555555555553582e-01,-4.545454545454550299e-01,-3.535353535353538135e-01,-2.525252525252525970e-01,-1.515151515151513806e-01,-5.050505050505016413e-02,5.050505050505016413e-02,1.515151515151513806e-01,2.525252525252525970e-01,3.535353535353538135e-01,4.545454545454541417e-01,5.555555555555553582e-01,6.565656565656565746e-01,7.575757575757577911e-01,8.585858585858581193e-01,9.595959595959593358e-01,1.060606060606060552e+00,1.161616161616161769e+00,1.262626262626262097e+00,1.363636363636363313e+00,1.464646464646464530e+00,1.565656565656565746e+00,1.666666666666666963e+00,1.767676767676767291e+00,1.868686868686868507e+00,1.969696969696969724e+00,2.070707070707070940e+00,2.171717171717171269e+00,2.272727272727272485e+00,2.373737373737373701e+00,2.474747474747474918e+00,2.575757575757575246e+00,2.676767676767676463e+00,2.777777777777777679e+00,2.878787878787878896e+00,2.979797979797979224e+00,3.080808080808081328e+00,3.181818181818181657e+00,3.282828282828281985e+00,3.383838383838384090e+00,3.484848484848484418e+00,3.585858585858586522e+00,3.686868686868686851e+00,3.787878787878787179e+00,3.888888888888889284e+00,3.989898989898989612e+00,4.090909090909089940e+00,4.191919191919192045e+00,4.292929292929292373e+00,4.393939393939394478e+00,4.494949494949494806e+00,4.595959595959595134e+00,4.696969696969697239e+00,4.797979797979797567e+00,4.898989898989899672e+00,5.000000000000000000e+00
-5.569931893851580718e+00,-5.271585947956223706e+00,-4.969149172378313217e+00,-4.666131132464070852e+00,-4.363157979107868734e+00,-4.061373596586022927e+00,-3.765851940021130329e+00,-3.488973588775126089e+00,-3.253164063007985884e+00,-3.091408896633776049e+00,-3.042910644440477874e+00,-3.141123450797264294e+00,-3.393771246267161867e+00,-3.760408657888259842e+00,-4.140874482495935816e+00,-4.391267121484314195e+00,-4.374597171008403507e+00,-4.029917523666657786e+00,-3.420750731937205913e+00,-2.724411652349343349e+00,-2.157663456310685568e+00,-1.878946951325459080e+00,-1.925025806270261430e+00,-2.214206241366107442e+00,-2.602625515797034161e+00,-2.952249859876296068e+00,-3.174886585099816916e+00,-3.241434342460721485e+00,-3.166739509865267532e+00,-2.986817330972621143e+00,-2.740295702822162394e+00,-2.458160227525644892e+00,-2.160645262581211590e+00,-1.858385723901838205e+00,-1.555377043389468916e+00,-1.252382731357204904e+00,-9.503388558708727452e-01,-6.537623358050297373e-01,-3.741455106815539944e-01,-1.328128085878537146e-01,3.823233380350132826e-02,1.000177525895090680e-01,1.770697290803391333e-02,-2.201081437396145701e-01,-5.787317106074061357e-01,-9.639264979212379680e-01,-1.234473851285458501e+00,-1.249574229800773928e+00,-9.376155488100155200e-01,-3.487549921644952922e-01,3.487549921644952922e-01,9.376155488100155200e-01,1.249574229800773928e+00,1.234473851285458501e+00,9.639264979212412987e-01,5.787317106074061357e-01,2.201081437396145701e-01,-1.770697290803391333e-02,-1.000177525895091790e-01,-3.823233380350132826e-02,1.328128085878537146e-01,3.741455106815539944e-01,6.537623358050285161e-01,9.503388558708716349e-01,1.252382731357204904e+00,1.555377043389468916e+00,1.858385723901839537e+00,2.160645262581209813e+00,2.458160227525643560e+00,2.740295702822162394e+00,2.986817330972621143e+00,3.166739509865267088e+00,3.241434342460721485e+00,3.174886585099816916e+00,2.952249859876296068e+00,2.602625515797035494e+00,2.214206241366108330e+00,1.925025806270261430e+00,1.878946951325459080e+00,2.157663456310684236e+00,2.724411652349345569e+00,3.420750731937205913e+00,4.029917523666653345e+00,4.374597171008403507e+00,4.391267121484315084e+00,4.140874482495934039e+00,3.760408657888259842e+00,3.393771246267167641e+00,3.141123450797264738e+00,3.042910644440477874e+00,3.091408896633775161e+00,3.253164063007985884e+00,3.488973588775122980e+00,3.765851940021134325e+00,4.061373596586022927e+00,4.363157979107867845e+00,4.666131132464070852e+00,4.969149172378313217e+00,5.271585947956227258e+00,5.569931893851580718e+00
-5.000000000000000000e+00,-4.898989898989898784e+00,-4.797979797979797567e+00,-4.696969696969697239e+00,-4.595959595959596022e+00,-4.494949494949494806e+00,-4.393939393939393590e+00,-4.292929292929293261e+00,-4.191919191919192045e+00,-4.090909090909090828e+00,-3.989898989898989612e+00,-3.888888888888888840e+00,-3.787878787878788067e+00,-3.686868686868686851e+00,-3.585858585858585634e+00,-3.484848484848484862e+00,-3.383838383838384090e+00,-3.282828282828282873e+00,-3.181818181818181657e+00,-3.080808080808080884e+00,-2.979797979797979668e+00,-2.878787878787878896e+00,-2.777777777777777679e+00,-2.676767676767676907e+00,-2.575757575757575690e+00,-2.474747474747474918e+00,-2.373737373737373701e+00,-2.272727272727272929e+00,-2.171717171717171713e+00,-2.070707070707070940e+00,-1.969696969696969724e+00,-1.868686868686868952e+00,-1.767676767676767735e+00,-1.666666666666666519e+00,-1.565656565656565746e+00,-1.464646464646464530e+00,-1.363636363636363757e+00,-1.262626262626262541e+00,-1.161616161616161769e+00,-1.060606060606060552e+00,-9.595959595959593358e-01,-8.585858585858590075e-01,-7.575757575757577911e-01,-6.565656565656565746e-01,-5.555555555555553582e-01,-4.545454545454550299e-01,-3.535353535353538135e-01,-2.525252525252525970e-01,-1.515151515151513806e-01,-5.050505050505016413e-02,5.050505050505016413e-02,1.515151515151513806e-01,2.525252525252525970e-01,3.535353535353538135e-01,4.545454545454541417e-01,5.555555555555553582e-01,6.565656565656565746e-01,7.575757575757577911e-01,8.585858585858581193e-01,9.595959595959593358e-01,1.060606060606060552e+00,1.161616161616161769e+00,1.262626262626262097e+00,1.363636363636363313e+00,1.464646464646464530e+00,1.565656565656565746e+00,1.666666666666666963e+00,1.767676767676767291e+00,1.868686868686868507e+00,1.969696969696969724e+00,2.070707070707070940e+00,2.171717171717171269e+00,2.272727272727272485e+00,2.373737373737373701e+00,2.474747474747474918e+00,2.575757575757575246e+00,2.676767676767676463e+00,2.777777777777777679e+00,2.878787878787878896e+00,2.979797979797979224e+00,3.080808080808081328e+00,3.181818181818181657e+00,3.282828282828281985e+00,3.383838383838384090e+00,3.484848484848484418e+00,3.585858585858586522e+00,3.686868686868686851e+00,3.787878787878787179e+00,3.888888888888889284e+00,3.989898989898989612e+00,4.090909090909089940e+00,4.191919191919192045e+00,4.292929292929292373e+00,4.393939393939394478e+00,4.494949494949494806e+00,4.595959595959595134e+00,4.696969696969697239e+00,4.797979797979797567e+00,4.898989898989899672e+00,5.000000000000000000e+00
-9.111334749945756428e-01,-8.099100515735236927e-01,-6.757472584150303607e-01,-5.140997615498211770e-01,-3.315420399742974311e-01,-1.355007109613041438e-01,6.604040900143007264e-02,2.648503419771894296e-01,4.527744428501990770e-01,6.220777380748003793e-01,7.658160305771515297e-01,8.782351445561876746e-01,9.551818160783462908e-01,9.944864669461694895e-01,9.962549192545004928e-01,9.629924724363124744e-01,8.994897474573022578e-01,8.124316919876962695e-01,7.097467421906291651e-01,5.997781578587372264e-01,4.904105234880096753e-01,3.882980554883351809e-01,2.983075933730818807e-01,2.232199126057098082e-01,1.636593024792812323e-01,1.181776438334509183e-01,8.342299091622495943e-02,5.436284550879049576e-02,2.457744910675564373e-02,-1.333578058226156035e-02,-6.718806072850475042e-02,-1.443453997168466507e-01,-2.503836130033401108e-01,-3.869795586368963702e-01,-5.489676884119377709e-01,-7.211806842681458551e-01,-8.767832973536071606e-01,-9.795756903114979375e-01,-9.919818596066329874e-01,-8.875277599183978294e-01,-6.628697742275065918e-01,-3.429149760382357304e-01,2.457557089946525719e-02,3.827564082651766508e-01,6.812859291171080578e-01,8.871738412796347228e-01,9.879823630607196261e-01,9.886000636087182158e-01,9.049108674291052035e-01,7.574690488360273921e-01,5.669070561119720075e-01,3.514392991298546653e-01,1.260324183030463174e-01,-9.742162185232475236e-02,-3.095044947879018182e-01,-5.026218963703438236e-01,-6.705021937157860101e-01,-8.079104497412281649e-01,-9.105666893082369207e-01,-9.752166601091738496e-01,-9.997874324861163453e-01,-9.835603987075123289e-01,-9.273053085252839223e-01,-8.333369610508351011e-01,-7.054770837346808765e-01,-5.489235270281204171e-01,-3.700433269716696949e-01,-1.761129254366674834e-01,2.497254115824120921e-02,2.250066740233374052e-01,4.157922387102304662e-01,5.894797508142459730e-01,7.389325107158557504e-01,8.581207865284140590e-01,9.425327495311677239e-01,9.895673908633836335e-01,9.988507590725942409e-01,9.724004320572717797e-01,9.145644133942568699e-01,8.316871791007388603e-01,7.315071555298151562e-01,6.223547093933240459e-01,5.122756447701244387e-01,4.082278766304673900e-01,3.154746346809258473e-01,2.372334792112599233e-01,1.745646379233523893e-01,1.264301241015630406e-01,8.984914227812199061e-02,6.011025252937445690e-02,3.104759257644106735e-02,-4.581301428236937527e-03,-5.456225249329386268e-02,-1.264409290602519498e-01,-2.263000283071316121e-01,-3.568243515964000800e-01,-5.145075131282562664e-01,-6.864355767131944397e-01,-8.481269750151924081e-01,-9.648324246087029987e-01
-1.000000000000000000e+01,-9.797979797979797567e+00,-9.595959595959595134e+00,-9.393939393939394478e+00,-9.191919191919192045e+00,-8.989898989898989612e+00,-8.787878787878787179e+00,-8.585858585858586522e+00,-8.383838383838384090e+00,-8.181818181818181657e+00,-7.979797979797979224e+00,-7.777777777777777679e+00,-7.575757575757576134e+00,-7.373737373737373701e+00,-7.171717171717171269e+00,-6.969696969696969724e+00,-6.767676767676768179e+00,-6.565656565656565746e+00,-6.363636363636363313e+00,-6.161616161616161769e+00,-5.959595959595959336e+00,-5.757575757575757791e+00,-5.555555555555555358e+00,-5.353535353535353813e+00,-5.151515151515151381e+00,-4.949494949494949836e+00,-4.747474747474747403e+00,-4.545454545454545858e+00,-4.343434343434343425e+00,-4.141414141414141881e+00,-3.939393939393939448e+00,-3.737373737373737903e+00,-3.535353535353535470e+00,-3.333333333333333037e+00,-3.131313131313131493e+00,-2.929292929292929060e+00,-2.727272727272727515e+00,-2.525252525252525082e+00,-2.323232323232323537e+00,-2.121212121212121104e+00,-1.919191919191918672e+00,-1.717171717171718015e+00,-1.515151515151515582e+00,-1.313131313131313149e+00,-1.111111111111110716e+00,-9.090909090909100598e-01,-7.070707070707076269e-01,-5.050505050505051940e-01,-3.030303030303027612e-01,-1.010101010101003283e-01,1.010101010101003283e-01,3.030303030303027612e-01,5.050505050505051940e-01,7.070707070707076269e-01,9.090909090909082835e-01,1.111111111111110716e+00,1.313131313131313149e+00,1.515151515151515582e+00,1.717171717171716239e+00,1.919191919191918672e+00,2.121212121212121104e+00,2.323232323232323537e+00,2.525252525252524194e+00,2.727272727272726627e+00,2.929292929292929060e+00,3.131313131313131493e+00,3.333333333333333925e+00,3.535353535353534582e+00,3.737373737373737015e+00,3.939393939393939448e+00,4.141414141414141881e+00,4.343434343434342537e+00,4.545454545454544970e+00,4.747474747474747403e+00,4.949494949494949836e+00,5.151515151515150492e+00,5.353535353535352925e+00,5.555555555555555358e+00,5.757575757575757791e+00,5.959595959595958448e+00,6.161616161616162657e+00,6.363636363636363313e+00,6.565656565656563970e+00,6.767676767676768179e+00,6.969696969696968836e+00,7.171717171717173045e+00,7.373737373737373701e+00,7.575757575757574358e+00,7.777777777777778567e+00,7.979797979797979224e+00,8.181818181818179880e+00,8.383838383838384090e+00,8.585858585858584746e+00,8.787878787878788955e+00,8.989898989898989612e+00,9.191919191919190268e+00,9.393939393939394478e+00,9.595959595959595134e+00,9.797979797979799343e+00,1.000000000000000000e+01
